CODAUTO,CCAA,CPRO,Provincia,Municipio,INE5
"16","País Vasco","20","Gipuzkoa","Asteasu","20014"
"16","País Vasco","20","Gipuzkoa","Astigarraga","20903"
"16","País Vasco","20","Gipuzkoa","Ataun","20015"
"16","País Vasco","20","Gipuzkoa","Azkoitia","20017"
"16","País Vasco","20","Gipuzkoa","Azpeitia","20018"
"16","País Vasco","20","Gipuzkoa","Baliarrain","20904"
"16","País Vasco","20","Gipuzkoa","Beasain","20019"
"16","País Vasco","20","Gipuzkoa","Beizama","20020"
"16","País Vasco","20","Gipuzkoa","Belauntza","20021"
"16","País Vasco","20","Gipuzkoa","Berastegi","20022"
"16","País Vasco","20","Gipuzkoa","Bergara","20074"
"16","País Vasco","20","Gipuzkoa","Berrobi","20023"
"16","País Vasco","20","Gipuzkoa","Bidania-Goiatz","20024"
"16","País Vasco","20","Gipuzkoa","Deba","20029"
"16","País Vasco","20","Gipuzkoa","Donostia/San Sebastián","20069"
"16","País Vasco","20","Gipuzkoa","Eibar","20030"
"16","País Vasco","20","Gipuzkoa","Elduain","20031"
"16","País Vasco","20","Gipuzkoa","Elgeta","20033"
"16","País Vasco","20","Gipuzkoa","Elgoibar","20032"
"16","País Vasco","20","Gipuzkoa","Errenteria","20067"
"16","País Vasco","20","Gipuzkoa","Errezil","20066"
"16","País Vasco","20","Gipuzkoa","Eskoriatza","20034"
"16","País Vasco","20","Gipuzkoa","Ezkio-Itsaso","20035"
"16","País Vasco","20","Gipuzkoa","Gabiria","20038"
"16","País Vasco","20","Gipuzkoa","Gaintza","20037"
"16","País Vasco","20","Gipuzkoa","Gaztelu","20907"
"16","País Vasco","20","Gipuzkoa","Getaria","20039"
"16","País Vasco","20","Gipuzkoa","Hernani","20040"
"16","País Vasco","20","Gipuzkoa","Hernialde","20041"
"16","País Vasco","20","Gipuzkoa","Hondarribia","20036"
"16","País Vasco","20","Gipuzkoa","Ibarra","20042"
"16","País Vasco","20","Gipuzkoa","Idiazabal","20043"
"16","País Vasco","20","Gipuzkoa","Ikaztegieta","20044"
"16","País Vasco","20","Gipuzkoa","Irun","20045"
"16","País Vasco","20","Gipuzkoa","Irura","20046"
"16","País Vasco","20","Gipuzkoa","Itsasondo","20047"
"16","País Vasco","20","Gipuzkoa","Larraul","20048"
"16","País Vasco","20","Gipuzkoa","Lasarte-Oria","20902"
"16","País Vasco","20","Gipuzkoa","Lazkao","20049"
"16","País Vasco","20","Gipuzkoa","Leaburu","20050"
"16","País Vasco","20","Gipuzkoa","Legazpi","20051"
"16","País Vasco","20","Gipuzkoa","Legorreta","20052"
"16","País Vasco","20","Gipuzkoa","Leintz-Gatzaga","20068"
"16","País Vasco","20","Gipuzkoa","Lezo","20053"
"16","País Vasco","20","Gipuzkoa","Lizartza","20054"
"16","País Vasco","20","Gipuzkoa","Mendaro","20901"
"16","País Vasco","20","Gipuzkoa","Mutiloa","20057"
"16","País Vasco","20","Gipuzkoa","Mutriku","20056"
"16","País Vasco","20","Gipuzkoa","Oiartzun","20063"
"16","País Vasco","20","Gipuzkoa","Olaberria","20058"
"16","País Vasco","20","Gipuzkoa","Oñati","20059"
"16","País Vasco","20","Gipuzkoa","Ordizia","20076"
"16","País Vasco","20","Gipuzkoa","Orendain","20905"
"16","País Vasco","20","Gipuzkoa","Orexa","20060"
"16","País Vasco","20","Gipuzkoa","Orio","20061"
"16","País Vasco","20","Gipuzkoa","Ormaiztegi","20062"
"16","País Vasco","20","Gipuzkoa","Pasaia","20064"
"16","País Vasco","20","Gipuzkoa","Segura","20070"
"16","País Vasco","20","Gipuzkoa","Soraluze-Placencia de las Armas","20065"
"16","País Vasco","20","Gipuzkoa","Tolosa","20071"
"16","País Vasco","20","Gipuzkoa","Urnieta","20072"
"16","País Vasco","20","Gipuzkoa","Urretxu","20077"
"16","País Vasco","20","Gipuzkoa","Usurbil","20073"
"16","País Vasco","20","Gipuzkoa","Villabona","20075"
"16","País Vasco","20","Gipuzkoa","Zaldibia","20078"
"16","País Vasco","20","Gipuzkoa","Zarautz","20079"
"16","País Vasco","20","Gipuzkoa","Zegama","20025"
"16","País Vasco","20","Gipuzkoa","Zerain","20026"
"16","País Vasco","20","Gipuzkoa","Zestoa","20027"
"16","País Vasco","20","Gipuzkoa","Zizurkil","20028"
"16","País Vasco","20","Gipuzkoa","Zumaia","20081"
"16","País Vasco","20","Gipuzkoa","Zumarraga","20080"
"16","País Vasco","01","Araba/Álava","Agurain/Salvatierra","01051"
"16","País Vasco","01","Araba/Álava","Alegría-Dulantzi","01001"
"16","País Vasco","01","Araba/Álava","Amurrio","01002"
"16","País Vasco","01","Araba/Álava","Añana","01049"
"16","País Vasco","01","Araba/Álava","Aramaio","01003"
"16","País Vasco","01","Araba/Álava","Armiñón","01006"
"16","País Vasco","01","Araba/Álava","Arraia-Maeztu","01037"
"16","País Vasco","01","Araba/Álava","Arratzua-Ubarrundia","01008"
"16","País Vasco","01","Araba/Álava","Artziniega","01004"
"16","País Vasco","01","Araba/Álava","Asparrena","01009"
"16","País Vasco","01","Araba/Álava","Ayala/Aiara","01010"
"16","País Vasco","01","Araba/Álava","Baños de Ebro/Mañueta","01011"
"16","País Vasco","01","Araba/Álava","Barrundia","01013"
"16","País Vasco","01","Araba/Álava","Berantevilla","01014"
"16","País Vasco","01","Araba/Álava","Bernedo","01016"
"16","País Vasco","01","Araba/Álava","Campezo/Kanpezu","01017"
"16","País Vasco","01","Araba/Álava","Elburgo/Burgelu","01021"
"16","País Vasco","01","Araba/Álava","Elciego","01022"
"16","País Vasco","01","Araba/Álava","Elvillar/Bilar","01023"
"16","País Vasco","01","Araba/Álava","Erriberabeitia","01047"
"16","País Vasco","01","Araba/Álava","Erriberagoitia/Ribera Alta","01046"
"16","País Vasco","01","Araba/Álava","Harana/Valle de Arana","01056"
"16","País Vasco","01","Araba/Álava","Iruña Oka/Iruña de Oca","01901"
"16","País Vasco","01","Araba/Álava","Iruraiz-Gauna","01027"
"16","País Vasco","01","Araba/Álava","Kripan","01019"
"16","País Vasco","01","Araba/Álava","Kuartango","01020"
"16","País Vasco","01","Araba/Álava","Labastida/Bastida","01028"
"16","País Vasco","01","Araba/Álava","Lagrán","01030"
"16","País Vasco","01","Araba/Álava","Laguardia","01031"
"16","País Vasco","01","Araba/Álava","Lanciego/Lantziego","01032"
"16","País Vasco","01","Araba/Álava","Lantarón","01902"
"16","País Vasco","01","Araba/Álava","Lapuebla de Labarca","01033"
"16","País Vasco","01","Araba/Álava","Laudio/Llodio","01036"
"16","País Vasco","01","Araba/Álava","Legutio","01058"
"16","País Vasco","01","Araba/Álava","Leza","01034"
"16","País Vasco","01","Araba/Álava","Moreda de Álava/Moreda Araba","01039"
"16","País Vasco","01","Araba/Álava","Navaridas","01041"
"16","País Vasco","01","Araba/Álava","Okondo","01042"
"16","País Vasco","01","Araba/Álava","Oyón-Oion","01043"
"16","País Vasco","01","Araba/Álava","Peñacerrada-Urizaharra","01044"
"16","País Vasco","01","Araba/Álava","Samaniego","01052"
"16","País Vasco","01","Araba/Álava","San Millán/Donemiliaga","01053"
"16","País Vasco","01","Araba/Álava","Urkabustaiz","01054"
"16","País Vasco","01","Araba/Álava","Valdegovía/Gaubea","01055"
"16","País Vasco","01","Araba/Álava","Villabuena de Álava/Eskuernaga","01057"
"16","País Vasco","01","Araba/Álava","Vitoria-Gasteiz","01059"
"16","País Vasco","01","Araba/Álava","Yécora/Iekora","01060"
"16","País Vasco","01","Araba/Álava","Zalduondo","01061"
"16","País Vasco","01","Araba/Álava","Zambrana","01062"
"16","País Vasco","01","Araba/Álava","Zigoitia","01018"
"16","País Vasco","01","Araba/Álava","Zuia","01063"
"05","Canarias","35","Palmas, Las","Agaete","35001"
"05","Canarias","35","Palmas, Las","Agüimes","35002"
"05","Canarias","35","Palmas, Las","Aldea de San Nicolás, La","35020"
"05","Canarias","35","Palmas, Las","Antigua","35003"
"05","Canarias","35","Palmas, Las","Arrecife","35004"
"05","Canarias","35","Palmas, Las","Artenara","35005"
"05","Canarias","35","Palmas, Las","Arucas","35006"
"05","Canarias","35","Palmas, Las","Betancuria","35007"
"05","Canarias","35","Palmas, Las","Firgas","35008"
"05","Canarias","35","Palmas, Las","Gáldar","35009"
"05","Canarias","35","Palmas, Las","Haría","35010"
"05","Canarias","35","Palmas, Las","Ingenio","35011"
"05","Canarias","35","Palmas, Las","Mogán","35012"
"05","Canarias","35","Palmas, Las","Moya","35013"
"05","Canarias","35","Palmas, Las","Oliva, La","35014"
"05","Canarias","35","Palmas, Las","Pájara","35015"
"05","Canarias","35","Palmas, Las","Palmas de Gran Canaria, Las","35016"
"05","Canarias","35","Palmas, Las","Puerto del Rosario","35017"
"05","Canarias","35","Palmas, Las","San Bartolomé","35018"
"05","Canarias","35","Palmas, Las","San Bartolomé de Tirajana","35019"
"05","Canarias","35","Palmas, Las","Santa Brígida","35021"
"05","Canarias","35","Palmas, Las","Santa Lucía de Tirajana","35022"
"05","Canarias","35","Palmas, Las","Santa María de Guía de Gran Canaria","35023"
"05","Canarias","35","Palmas, Las","Teguise","35024"
"05","Canarias","35","Palmas, Las","Tejeda","35025"
"05","Canarias","35","Palmas, Las","Telde","35026"
"05","Canarias","35","Palmas, Las","Teror","35027"
"05","Canarias","35","Palmas, Las","Tías","35028"
"05","Canarias","35","Palmas, Las","Tinajo","35029"
"05","Canarias","35","Palmas, Las","Tuineje","35030"
"05","Canarias","35","Palmas, Las","Valleseco","35032"
"05","Canarias","35","Palmas, Las","Valsequillo de Gran Canaria","35031"
"05","Canarias","35","Palmas, Las","Vega de San Mateo","35033"
"05","Canarias","35","Palmas, Las","Yaiza","35034"
"05","Canarias","38","Santa Cruz de Tenerife","Adeje","38001"
"05","Canarias","38","Santa Cruz de Tenerife","Agulo","38002"
"05","Canarias","38","Santa Cruz de Tenerife","Alajeró","38003"
"05","Canarias","38","Santa Cruz de Tenerife","Arafo","38004"
"05","Canarias","38","Santa Cruz de Tenerife","Arico","38005"
"05","Canarias","38","Santa Cruz de Tenerife","Arona","38006"
"05","Canarias","38","Santa Cruz de Tenerife","Barlovento","38007"
"05","Canarias","38","Santa Cruz de Tenerife","Breña Alta","38008"
"05","Canarias","38","Santa Cruz de Tenerife","Breña Baja","38009"
"05","Canarias","38","Santa Cruz de Tenerife","Buenavista del Norte","38010"
"05","Canarias","38","Santa Cruz de Tenerife","Candelaria","38011"
"05","Canarias","38","Santa Cruz de Tenerife","Fasnia","38012"
"05","Canarias","38","Santa Cruz de Tenerife","Frontera","38013"
"05","Canarias","38","Santa Cruz de Tenerife","Fuencaliente de la Palma","38014"
"05","Canarias","38","Santa Cruz de Tenerife","Garachico","38015"
"05","Canarias","38","Santa Cruz de Tenerife","Garafía","38016"
"05","Canarias","38","Santa Cruz de Tenerife","Granadilla de Abona","38017"
"05","Canarias","38","Santa Cruz de Tenerife","Guancha, La","38018"
"05","Canarias","38","Santa Cruz de Tenerife","Guía de Isora","38019"
"05","Canarias","38","Santa Cruz de Tenerife","Güímar","38020"
"05","Canarias","38","Santa Cruz de Tenerife","Hermigua","38021"
"05","Canarias","38","Santa Cruz de Tenerife","Icod de los Vinos","38022"
"05","Canarias","38","Santa Cruz de Tenerife","Llanos de Aridane, Los","38024"
"05","Canarias","38","Santa Cruz de Tenerife","Matanza de Acentejo, La","38025"
"05","Canarias","38","Santa Cruz de Tenerife","Orotava, La","38026"
"05","Canarias","38","Santa Cruz de Tenerife","Paso, El","38027"
"05","Canarias","38","Santa Cruz de Tenerife","Pinar de El Hierro, El","38901"
"05","Canarias","38","Santa Cruz de Tenerife","Puerto de la Cruz","38028"
"05","Canarias","38","Santa Cruz de Tenerife","Puntagorda","38029"
"05","Canarias","38","Santa Cruz de Tenerife","Puntallana","38030"
"05","Canarias","38","Santa Cruz de Tenerife","Realejos, Los","38031"
"05","Canarias","38","Santa Cruz de Tenerife","Rosario, El","38032"
"05","Canarias","38","Santa Cruz de Tenerife","San Andrés y Sauces","38033"
"05","Canarias","38","Santa Cruz de Tenerife","San Cristóbal de La Laguna","38023"
"05","Canarias","38","Santa Cruz de Tenerife","San Juan de la Rambla","38034"
"05","Canarias","38","Santa Cruz de Tenerife","San Miguel de Abona","38035"
"05","Canarias","38","Santa Cruz de Tenerife","San Sebastián de la Gomera","38036"
"05","Canarias","38","Santa Cruz de Tenerife","Santa Cruz de la Palma","38037"
"05","Canarias","38","Santa Cruz de Tenerife","Santa Cruz de Tenerife","38038"
"05","Canarias","38","Santa Cruz de Tenerife","Santa Úrsula","38039"
"05","Canarias","38","Santa Cruz de Tenerife","Santiago del Teide","38040"
"05","Canarias","38","Santa Cruz de Tenerife","Sauzal, El","38041"
"05","Canarias","38","Santa Cruz de Tenerife","Silos, Los","38042"
"05","Canarias","38","Santa Cruz de Tenerife","Tacoronte","38043"
"05","Canarias","38","Santa Cruz de Tenerife","Tanque, El","38044"
"05","Canarias","38","Santa Cruz de Tenerife","Tazacorte","38045"
"05","Canarias","38","Santa Cruz de Tenerife","Tegueste","38046"
"05","Canarias","38","Santa Cruz de Tenerife","Tijarafe","38047"
"05","Canarias","38","Santa Cruz de Tenerife","Valle Gran Rey","38049"
"05","Canarias","38","Santa Cruz de Tenerife","Vallehermoso","38050"
"05","Canarias","38","Santa Cruz de Tenerife","Valverde","38048"
"05","Canarias","38","Santa Cruz de Tenerife","Victoria de Acentejo, La","38051"
"05","Canarias","38","Santa Cruz de Tenerife","Vilaflor de Chasna","38052"
"05","Canarias","38","Santa Cruz de Tenerife","Villa de Mazo","38053"
"14","Murcia, Región de","30","Murcia","Abanilla","30001"
"14","Murcia, Región de","30","Murcia","Abarán","30002"
"14","Murcia, Región de","30","Murcia","Águilas","30003"
"14","Murcia, Región de","30","Murcia","Albudeite","30004"
"14","Murcia, Región de","30","Murcia","Alcantarilla","30005"
"14","Murcia, Región de","30","Murcia","Alcázares, Los","30902"
"14","Murcia, Región de","30","Murcia","Aledo","30006"
"14","Murcia, Región de","30","Murcia","Alguazas","30007"
"14","Murcia, Región de","30","Murcia","Alhama de Murcia","30008"
"14","Murcia, Región de","30","Murcia","Archena","30009"
"14","Murcia, Región de","30","Murcia","Beniel","30010"
"14","Murcia, Región de","30","Murcia","Blanca","30011"
"14","Murcia, Región de","30","Murcia","Bullas","30012"
"14","Murcia, Región de","30","Murcia","Calasparra","30013"
"14","Murcia, Región de","30","Murcia","Campos del Río","30014"
"14","Murcia, Región de","30","Murcia","Caravaca de la Cruz","30015"
"14","Murcia, Región de","30","Murcia","Cartagena","30016"
"14","Murcia, Región de","30","Murcia","Cehegín","30017"
"14","Murcia, Región de","30","Murcia","Ceutí","30018"
"14","Murcia, Región de","30","Murcia","Cieza","30019"
"14","Murcia, Región de","30","Murcia","Fortuna","30020"
"14","Murcia, Región de","30","Murcia","Fuente Álamo de Murcia","30021"
"14","Murcia, Región de","30","Murcia","Jumilla","30022"
"14","Murcia, Región de","30","Murcia","Librilla","30023"
"14","Murcia, Región de","30","Murcia","Lorca","30024"
"14","Murcia, Región de","30","Murcia","Lorquí","30025"
"14","Murcia, Región de","30","Murcia","Mazarrón","30026"
"14","Murcia, Región de","30","Murcia","Molina de Segura","30027"
"14","Murcia, Región de","30","Murcia","Moratalla","30028"
"14","Murcia, Región de","30","Murcia","Mula","30029"
"14","Murcia, Región de","30","Murcia","Murcia","30030"
"14","Murcia, Región de","30","Murcia","Ojós","30031"
"14","Murcia, Región de","30","Murcia","Pliego","30032"
"14","Murcia, Región de","30","Murcia","Puerto Lumbreras","30033"
"14","Murcia, Región de","30","Murcia","Ricote","30034"
"14","Murcia, Región de","30","Murcia","San Javier","30035"
"14","Murcia, Región de","30","Murcia","San Pedro del Pinatar","30036"
"14","Murcia, Región de","30","Murcia","Santomera","30901"
"14","Murcia, Región de","30","Murcia","Torre-Pacheco","30037"
"14","Murcia, Región de","30","Murcia","Torres de Cotillas, Las","30038"
"14","Murcia, Región de","30","Murcia","Totana","30039"
"14","Murcia, Región de","30","Murcia","Ulea","30040"
"14","Murcia, Región de","30","Murcia","Unión, La","30041"
"14","Murcia, Región de","30","Murcia","Villanueva del Río Segura","30042"
"14","Murcia, Región de","30","Murcia","Yecla","30043"
"18","Ceuta","51","Ceuta","Ceuta","51001"
"19","Melilla","52","Melilla","Melilla","52001"
"04","Balears, Illes","07","Balears, Illes","Alaior","07002"
"04","Balears, Illes","07","Balears, Illes","Alaró","07001"
"04","Balears, Illes","07","Balears, Illes","Alcúdia","07003"
"04","Balears, Illes","07","Balears, Illes","Algaida","07004"
"04","Balears, Illes","07","Balears, Illes","Andratx","07005"
"04","Balears, Illes","07","Balears, Illes","Ariany","07901"
"04","Balears, Illes","07","Balears, Illes","Artà","07006"
"04","Balears, Illes","07","Balears, Illes","Banyalbufar","07007"
"04","Balears, Illes","07","Balears, Illes","Binissalem","07008"
"04","Balears, Illes","07","Balears, Illes","Búger","07009"
"04","Balears, Illes","07","Balears, Illes","Bunyola","07010"
"04","Balears, Illes","07","Balears, Illes","Calvià","07011"
"04","Balears, Illes","07","Balears, Illes","Campanet","07012"
"04","Balears, Illes","07","Balears, Illes","Campos","07013"
"04","Balears, Illes","07","Balears, Illes","Capdepera","07014"
"04","Balears, Illes","07","Balears, Illes","Castell, Es","07064"
"04","Balears, Illes","07","Balears, Illes","Ciutadella de Menorca","07015"
"04","Balears, Illes","07","Balears, Illes","Consell","07016"
"04","Balears, Illes","07","Balears, Illes","Costitx","07017"
"04","Balears, Illes","07","Balears, Illes","Deià","07018"
"04","Balears, Illes","07","Balears, Illes","Eivissa","07026"
"04","Balears, Illes","07","Balears, Illes","Escorca","07019"
"04","Balears, Illes","07","Balears, Illes","Esporles","07020"
"04","Balears, Illes","07","Balears, Illes","Estellencs","07021"
"04","Balears, Illes","07","Balears, Illes","Felanitx","07022"
"04","Balears, Illes","07","Balears, Illes","Ferreries","07023"
"04","Balears, Illes","07","Balears, Illes","Formentera","07024"
"04","Balears, Illes","07","Balears, Illes","Fornalutx","07025"
"04","Balears, Illes","07","Balears, Illes","Inca","07027"
"04","Balears, Illes","07","Balears, Illes","Lloret de Vistalegre","07028"
"04","Balears, Illes","07","Balears, Illes","Lloseta","07029"
"04","Balears, Illes","07","Balears, Illes","Llubí","07030"
"04","Balears, Illes","07","Balears, Illes","Llucmajor","07031"
"04","Balears, Illes","07","Balears, Illes","Manacor","07033"
"04","Balears, Illes","07","Balears, Illes","Mancor de la Vall","07034"
"04","Balears, Illes","07","Balears, Illes","Maó-Mahón","07032"
"04","Balears, Illes","07","Balears, Illes","Maria de la Salut","07035"
"04","Balears, Illes","07","Balears, Illes","Marratxí","07036"
"04","Balears, Illes","07","Balears, Illes","Mercadal, Es","07037"
"04","Balears, Illes","07","Balears, Illes","Migjorn Gran, Es","07902"
